h3,similarity
8641832c7ffffff,0.660199581245075
86309806fffffff,0.3661763053097368
8641a0d5fffffff,0.5392241110805345
8630911b7ffffff,0.39030782899450045
8641a548fffffff,0.49484233717245857
86309819fffffff,0.37940396589946146
863091a6fffffff,0.42595417838825544
863098d77ffffff,0.3558797269190598
8641968e7ffffff,0.5795966560651444
8630b5707ffffff,0.28721967515474645
86418321fffffff,0.6525045233371195
86319975fffffff,0.22022559858997404
863096247ffffff,0.44721454994171306
8641b2cefffffff,0.5849786080881872
8641b532fffffff,0.5791056326818231
8630982cfffffff,0.29387363174825915
86309a547ffffff,0.45389970508945887
86309d577ffffff,0.3834656693188753
863099517ffffff,0.3125032813586498
8630982dfffffff,0.29837167497001327
86309c7b7ffffff,0.4043351991746418
8641b21b7ffffff,0.5434882013748513
8641a0b27ffffff,0.5273726035138002
8641968f7ffffff,0.5348743735786966
86309c4efffffff,0.40180916440013864
86309aa77ffffff,0.4761795419403998
864b3435fffffff,0.4677056896498173
864b3422fffffff,0.5081266648794326
863098d0fffffff,0.35210107268431173
8630a126fffffff,0.13635857962298303
8630a2707ffffff,0.274816020151194
8630b3c97ffffff,0.4327833592134725
8641968c7ffffff,0.5763252987015512
8630a40efffffff,0.2235380421856579
86308269fffffff,0.4279553175704164
864194787ffffff,0.6273307201294646
8641a54f7ffffff,0.4927117531617837
86319b9a7ffffff,0.20506673597026315
86309a577ffffff,0.463716261458111
863093c4fffffff,0.5070475248638011
8630a6c1fffffff,0.3315663557969287
8630b4c87ffffff,0.31640875458356504
86309a6f7ffffff,0.5389435141933417
8641832afffffff,0.627747918990017
8641a6667ffffff,0.5785490251191054
8630a43b7ffffff,0.20585535435676489
863096407ffffff,0.5624634977114489
863091097ffffff,0.41065566851053703
86309c45fffffff,0.4045903594528119
863099487ffffff,0.2755650907583819
8630962efffffff,0.4612090771114299
8630981b7ffffff,0.3750916283802919
8630a6c0fffffff,0.3359931107694392
86309818fffffff,0.38285198245689056
8630a40cfffffff,0.22690545105554907
863098037ffffff,0.373766946977409
863086d4fffffff,0.4196753609473261
8630b4c97ffffff,0.3086802443925966
864b34227ffffff,0.49595005729750274
86319b9b7ffffff,0.19918894120931668
863091c5fffffff,0.42400829955085007
8630b5c37ffffff,0.22441500149624033
863096277ffffff,0.46482493796161606
8630a270fffffff,0.2726134462483621
86308406fffffff,0.3859371000844254
86309a54fffffff,0.46273334491176865
86309949fffffff,0.2967839904362286
8630b2a67ffffff,0.39923539888675663
8641a10c7ffffff,0.6688851635946005
86309a427ffffff,0.4511687031510956
863199297ffffff,0.20849877649581833
86319d2b7ffffff,0.2109472575492114
86309a917ffffff,0.5479675376461706
8631992afffffff,0.23152109925765438
863098d67ffffff,0.3890343025275157
863083917ffffff,0.4233299118350685
86418320fffffff,0.648074360816852
86309625fffffff,0.4674622226642001
8630962dfffffff,0.455263932333571
86418c7a7ffffff,0.8188061482947575
86419e72fffffff,0.6769000786495483
86301154fffffff,0.10608337685679188
86309b977ffffff,0.30789451645119154
8641a82a7ffffff,0.7394978581440453
86309824fffffff,0.32833195323533715
8641b2d4fffffff,0.5728964438722152
864b3430fffffff,0.4904615775846167
86308621fffffff,0.4319564530075899
8630acd67ffffff,0.2315884181398406
8641a5487ffffff,0.5228377321136511
864183257ffffff,0.6632819875360756
863086b2fffffff,0.40141170423493044
8630a121fffffff,0.22803709339806835
863091547ffffff,0.41402663168300935
86309a18fffffff,0.4680400328238437
863098117ffffff,0.3976397151337824
8630accafffffff,0.19379500272187625
8630b2d17ffffff,0.39328118399436973
8641a54e7ffffff,0.4938923108779085
86309804fffffff,0.3651399336389973
86309642fffffff,0.5744404068385318
8630a3a97ffffff,0.2882439316444959
863098197ffffff,0.3890690540668561
8630a2627ffffff,0.2630660693453265
864b3282fffffff,0.6015107318650088
864182c27ffffff,0.8399397281697607
8630982efffffff,0.31615900918655193
86301e967ffffff,0.1114894744975921
86309b95fffffff,0.31142415240620236
86309c6d7ffffff,0.39656808235524993
