city,point_id,lon,lat,embedding
wuhan,0,114.401522,30.484153,"[0.32267653173968414, -1.60180824683182, 2.1170046110723524, 1.7113565242415774, -3.850053363339662, -4.605295452547102, -2.953676634070317, -1.2727059041159074, -1.1906046548256994, -2.422495239444177, -2.1794321766692857, -1.8001511128517005, -1.2452607674653398, -1.7329093693709352, -1.7124354799529313, -1.7363560260667346, 3.2854964781253555, -2.783044537719284, 0.4739522562747147, -0.9963631040099049, 3.6718409637801646, -3.109427098602472, -0.48352580295362524, 3.8009368800988717, -2.7887743072922238, -3.653413115552732, 0.46902893619780284, 1.1648049112288452, -3.356388453821669, 0.27403760300950625, 1.1871774438643272, -3.663985340280426, 1.4518351230510596, 3.2182785730962387, -2.1096365950258096, 3.384764236413886, -0.839144982035536, 0.56622968724329, -0.9364318920803958, 0.21028565791648665, -1.4346138300482267, 3.5514917899514473, 3.947638365679055, -2.5391534938213143, -0.8321105478833104, 0.48095759894043455, 1.3257392160747636, -0.9807189352815265, 2.5350355665725584, -1.7412924195306911, 1.8010680324636372, 1.1735927485263893, -3.0112894391271894, 1.9067883009823474, -5.892979830550443, 0.3330312678854064, 0.19202156885886892, -4.477764156478372, -1.3880087020589225, -0.3241245400881733, -1.1892388738004083, 0.7310960071102405, -0.9134006850093273, -4.4241664707749235, -1.4253212733076102, -4.010696321561929, 2.6481056204877387, -2.040078508143492, -0.6911430522493147, 2.4444808121187274, 0.86090215517313, -0.0744224297008616, -1.0582725711327252, -3.5158718467438193, 3.689645346664385, -1.8349385366547548, -2.7672816857817897, -2.7261150954927844, -1.2971671904533268, 4.440000946051082, -4.320905291786647, 0.024099905834336157, 5.265989192227638, -1.5593787656637177, -1.5644943072022093, 1.6174624199074643, -3.2041650602190064, 1.7388639927918907, 0.8422620063432417, -1.1693598951257234, 1.8305903520868627, 1.191906718329721, -1.2386189997940342, 0.5164198312950751, 1.009085132534628, -0.2194358114423932, -3.117376955511756, -0.5547955761484078, -0.04520248478581855, -1.820716465039472, 2.3017926405980544, -0.6627616756490183, -0.24378244320431725, -0.48765104946328486, 2.4720691540212028, -1.75233283424482, -2.204628790819583, 1.6635751587400909, -1.2950125298770232, -2.824493634679746, 2.334419757714466, 0.19523487539423967, 2.515604190700011, 3.161707850009544, -2.402933777494764, 1.8900530265467073, 1.8518523395916733, -0.198265011013409, 2.866389969997329, 2.7667733842683098, -1.4296269902274594, -3.1666810014004176, 1.8223276569650022, 2.6683796394925143, -1.3988566436631968, -3.0435529102048595, 2.850356048020035, -1.7578876458894408]"
wuhan,1,114.20314,31.270357,"[-0.28531420064488183, 0.22567112037436032, -0.11351750469482202, 0.18249177197549357, 0.13661800692986062, 0.2050470109719536, 0.057206520025166324, 0.020378420280028023, -0.09349353799558091, 0.45551300567640696, 0.06729693373223977, -0.48390598607671886, 0.4740895897569333, 0.05554823517711932, 0.2622548584557513, 0.473710290410229, -0.14970364782876341, 0.12453015685542743, -0.595102618798344, -0.16668880851905676, 0.12651512119309613, 0.02162182786767862, -0.11756316418328362, 0.06615019726964966, 0.1996258428288129, -0.31912891592755604, -0.11833802838946478, 0.07670398158863825, 0.07322388962347029, 0.25502222377012984, 0.08075460690534218, 0.0928433860905059, -0.5232726465120375, -0.06386245985827096, -0.07680459245701719, 0.3210553286178106, -0.07345911749310496, 0.06191784405302346, 0.03529705930676543, -0.30596504842075006, 0.08286982790727876, 0.009916366580061446, 0.06554162502995599, -0.1715985102238214, -0.3875447253951374, 0.05991327181566676, -0.053013413991057946, 0.1563523200915911, -0.4814582802543076, 0.05296764763438705, -0.4394816131535284, -0.061652427397147214, 0.006149256269537322, 0.009212542991882367, -0.15228715564708925, -0.140278772667842, 0.06083075209928164, -0.13249483495660735, 0.24206887603720176, -0.1873128648378942, -0.0466061455337779, 0.07030443033948965, 0.31908404882725316, -0.0020976634685293677, 0.5048071339871546, -0.12439747890501099, -0.13150514554319753, 0.047207394652043655, -0.5647158887696746, -0.20140194656762905, -0.15667997156393354, -0.015591175637983387, 0.049480192243756306, -0.33868179710619556, 0.13212666674057424, 0.6032599391374007, -0.39044489656210385, 0.06279769261758406, -0.6728366978742513, 0.41699077141968555, 0.09703688962322782, -0.34830513379195643, -0.1811893426870427, 0.07173961320787876, -0.17886057817605305, 0.14511086985957675, 0.14152213202420721, -0.4789486484546879, -0.276412058740934, 0.025016675352019364, 0.049149328297129605, -0.14656906333217667, -0.2526230547980975, -0.052622242504981126, -0.3965341000917726, 0.3980078393660578, -0.2525984401747174, -0.4506319465114297, 0.06956050288373175, -0.1117936935122403, -0.31451865240867743, -0.05572307614147672, 0.016382612302700335, -0.1158338735765804, -0.3509580958909659, 0.48272495322507813, -0.0525622882719599, 0.03496140134854329, 0.39924545349098844, 0.2387524627028242, -0.12535897937095958, -0.3389895549412032, -0.061234316396273, -0.2856040944971838, 0.05952936084705891, 0.11624428780848786, -0.535264504686371, 0.04983178336702253, 0.3783828122623813, 0.3589160156318042, -0.08980871464696374, 0.15462105929919193, 0.1546068646731388, -0.20154391464976457, -0.3123182195945674, -0.18318396504361348, -0.0689314812385898, 0.3340965207876148]"
wuhan,2,114.357904,30.819988,"[-1.1790751159161275, -0.0640598033758184, 0.17857784468151988, 0.33298605783487634, -0.4176141092555478, -0.13491991016044894, -0.017889510083468407, 0.029829755910237732, 0.17462559322022994, 0.061284123337621066, -0.426195398659197, -0.480726133963176, 0.529248371903539, 0.6764132281019228, -0.15648940395678776, -0.4846222434330294, 0.03954883941841412, -0.1267975033283562, -0.989466313261385, -0.7646161878288118, 0.6974524302690588, -0.12994687274938124, -0.1645884419818311, 0.15606437328246797, 0.22114287262647997, -0.7824408383048613, 0.3463779658579535, 0.0877527363340469, -0.2956076155190663, 0.40356741964986587, 0.21730219096160386, -0.14874667974159186, -0.23604557767489892, 0.7347871906633263, -0.3033495390886612, 0.17165562098914997, -0.37797556688038425, 0.27745387089069257, -0.45285063009636134, -0.4765162636881436, 0.4118715071566685, -0.029966202704781952, 0.5128457542018093, -0.24493213386329726, -0.5669485674526228, -0.5556841865448068, 0.04081926116041241, 0.274718968708581, -0.12280710070839236, 0.1876575157205213, -0.5148012300776346, -0.03562050520179366, 0.1754304124301669, 0.42423190597392235, -0.7893333077061784, -0.19904895406888085, 0.02991527164296521, -0.11852849516909746, -0.3868490578000212, 0.24109117642444616, -0.5193977198714985, 0.2251973925336903, 0.8119796269642466, -0.572214210732042, 0.5011150283473447, -0.8660903665378126, 0.3843467788730342, 0.21415597295491667, 0.015933196836277044, -0.05867747783757381, -0.1026803166619566, -0.6583919171234806, -0.49310041317889286, -0.6949335290112831, 0.23207100948613738, 0.3042298539768823, -0.08521827450455695, -0.029957390479673073, -0.19338911782917184, 0.6244582340851815, -0.8888227169160049, -0.2876990701194146, 0.20213292243976796, -0.21093759531683032, -0.28438064182015477, 0.7891556623284285, -0.2501546697910897, 0.37095056650027175, -0.370630365166678, -0.3543310924153003, 0.18915566134710315, -0.6726193857976321, -0.415951127908556, -0.33411323030623213, 0.06998152484944417, -0.1691649396492542, -0.30491894593995, -0.810204870471115, 0.22643045339081547, 0.31989412112824606, 0.22254696686970654, 0.1149024464315628, -0.3563727805204853, -0.7915661180232798, 0.34173988461547944, 0.19626614144119756, 0.4218837132068867, 0.39225785528580875, 0.4121768933595605, -0.19634433037591179, 0.08207442132657869, 0.09451874844585724, -0.34525307225270163, 0.09143792530784543, -0.3985066532100728, 0.40961867774907784, -0.4914111047285846, -0.09837528603973109, 0.8428651285009037, 0.8540697967734067, -0.13342381710120604, -0.11356696566573972, 0.5302441549132244, -0.1917748500249197, -0.6438658242788582, -0.6673121067581079, 0.3886146618113996, -0.07498178717352988]"
wuhan,3,114.473584,30.32868,"[-0.31475772347739805, 0.08534545338369749, 0.0028742517214190785, 0.0011199240449452225, -0.03431224329253477, -0.061234463040943654, -0.0886335105683305, -0.010027076314743956, -0.1546995540573521, -0.13224502809856326, -0.10863125236762601, 0.0864827035112576, 0.16855794355692344, 0.08492246191686649, 0.13073695040332844, 0.042971427072615045, 0.17389831155274946, -0.2233048990351812, -0.2711336959871939, -0.22022163675422524, 0.1531032581416203, -0.02187533953694524, -0.09015080777658806, 0.10733360663346314, 0.19884124528615513, -0.17373120705009076, -0.050096369227921066, -0.1922973545098853, 0.011045430589619286, 0.1606314690083328, -0.054623924078171654, -0.07365521212451981, -0.26092956475540685, 0.05963242985768126, -0.032247295604509035, 0.21695891100749873, -0.2592984906866028, 0.07067891479789398, -0.03763462504076037, -0.2806703415202307, -0.06581885313957397, 0.09860979872997339, 0.12482866403088824, 0.0658474597215805, -0.3985072734449018, -0.004215532251539575, -0.03169821356235519, -0.0691192542990648, -0.15026875226963707, -0.03915266014736406, -0.16713144412890849, -0.05218259288659766, -0.06433875649018651, 0.0069915241775537085, -0.24178184655738783, -0.13112272334120834, -0.01769563411465195, -0.08004186221330886, 0.038041060971590816, -0.2728135724746226, -0.10959457805916331, -0.0061676946313270415, 0.03796142175831233, -0.06722335940622454, 0.2662822971249854, -0.2423787907759994, -0.026484972991692737, 0.027004767840611316, -0.260353827172629, 0.25106429596916824, -0.04765908786089649, 0.009469674053161459, 0.009714890306416195, -0.14929036097419804, 0.2126997942569664, 0.3991675819434947, 0.0026236773117702984, -0.03823210306013882, -0.27774072861437005, 0.1760215914157582, -0.14004294622958183, -0.20452323354829244, 0.04678228615160477, 0.039872914367654916, -0.07431956677675407, 0.34429920965575744, -0.041194489941156404, 0.05992771572148395, -0.24042030265341388, 0.0023608818576169015, 0.018382636858232472, -0.111042482190841, -0.2113798001229187, -0.0718045887197614, -0.059583425622698985, 0.13156145056494395, -0.017907806478490246, -0.20741499769795813, 0.0031043934018203795, -0.08385166983248221, -0.0008236142097518785, -0.11626253951523743, -0.03882334836991831, -0.1399466150315236, -0.10587869689788514, 0.18207034009270406, -0.018836649276887524, 0.010540195641643046, 0.09631173325095418, -0.013367005978700665, -0.08867635288100231, -0.19891255071331448, 0.011537559904661931, -0.03789147541146029, -0.06864220025948363, 0.10053987240545742, -0.22755463207806254, 0.2744451805939626, 0.2730130591194745, 0.3767753190153444, -0.16671148834583466, -0.03856545820147228, 0.2548415357816106, -0.06027404543906424, 0.0873395719005465, -0.17322886991749528, -0.04668923621531006, -0.03958498101659521]"
wuhan,4,113.953678,30.716965,"[-1.7343060706162416, 0.2762795219559181, 0.8263517910161126, 1.2457686188295791, -1.4036132140324276, -0.4130664534319449, -0.48768630711759897, -0.4556806002299578, 0.07545012988529358, -0.9603217252200427, -0.6864628136533665, -0.5238677455700236, -0.044022041251060184, 0.2797534232817423, -0.7739202004124629, -0.6565330701835396, 0.9811153672677005, -1.6615215663942355, -0.8775344984286729, -1.0292523084516676, 0.718890878454642, -1.4734348888134734, -0.7926086747319868, 0.6197048723316789, -0.4725133419627422, -0.9948179878001371, 0.5865123163483016, -0.1418105658524364, -0.6863344319721599, 0.622303801995787, 0.6727717227700706, -1.0347273220295294, 0.07897112126990125, 1.164071262356512, -1.0862446434299942, -0.17322678532260852, -0.6362705115950377, 0.3774488957984924, -0.4432943861511527, -0.8078140254292622, 0.11026070036822899, 0.21265369578711496, 1.9352632196368778, 0.009543565617442911, -0.3957188434381942, -0.9646845758646669, 0.003051469171346126, -0.515856481754021, 1.115810607180981, -0.5890935317719972, -0.09276439385501183, -0.23603487168758897, -0.23197379116832442, 1.0266679832812724, -1.9043861798915969, -0.5670905253397452, 0.267436044973163, -0.9075762513450569, -1.2995666858103827, 0.2451395631939508, -0.9215184289583043, -0.08271944086745546, 1.0884515270028254, -1.1578510966573967, 0.43232841367512054, -1.63733731648548, 0.8234023611039016, 0.0028892725500988606, 0.08182461391498266, 0.04384093307297951, -0.1421795307249285, -0.7012420655792534, -0.8734858444853248, -1.4305871581763303, 0.7945443679275905, -0.08657463018551882, 0.013919351331078647, -1.0892665710195502, 0.032405941620352416, 0.8767910412290756, -1.7612810100322709, -0.4034835975310914, 0.5964014469897148, -0.42105119794912116, -0.8201153492501913, 1.370510970982935, -1.140550418254104, 0.5907990379353886, -0.3728357906807164, -0.8966738564626182, 0.23745543055907342, -0.7031181250163262, -0.5931333360380624, -0.8855978092648847, 0.2695562676858305, -0.030654707612329052, -1.3278109941687675, -0.8956654878699319, -0.15346842365700133, 0.2142952544019459, 1.135146028106965, 0.06638864305935019, -0.43589628016880433, -0.9963405864011594, 0.913984530941461, -0.36109023792682665, -0.05266984451411403, -0.2436977952917745, -0.23576409128526826, -0.896732441676364, 0.9310178399832141, 0.1416614663262735, -0.13461595511555802, 0.31573419704297345, -0.8864094638963886, 0.9359440571226716, 0.47707583293349154, -0.6534816073924071, 1.2439378707999247, 1.6349198407447783, 0.6505839061137901, -0.7628167609204426, 1.0565252216183727, 0.41359596025029666, 0.21750452426412736, -0.8541346894580153, 0.6438248112755401, 0.23543028131515265]"
chongqing,0,106.515547,29.56805,"[1.4732372747218965, -3.666506090103306, 2.903542569341523, 1.5701676430910625, 0.37019030744058157, -3.8510977365617216, -2.992642988575084, -2.380097062930972, -1.229631477096871, -2.567888603541282, -4.093598030990972, -2.8649307599193246, -1.6476696364282968, -0.5373368229894694, -0.3382677915829589, -1.9406679004962004, 6.723639297419441, -0.12609556591090246, -0.1113255329870238, 0.7630375103682255, 2.166235348004617, -2.8746624684096402, 2.390753138194994, 5.265953253389916, -3.4918251964941134, -1.767945128669423, 2.8849433541112215, 4.493148843183993, -4.36705109839979, -3.4663804032580483, 1.2869154484184495, -3.9821033514044677, 5.062337698801904, 1.6858238407852322, -2.981661020235817, 2.9874898332050512, -1.225139468558072, 1.0014428511179074, -2.281363499995996, -1.1670415137260302, 0.739871875881641, 4.661782687175743, 3.829931135363218, -3.7370704597898308, 1.5805179398315754, 3.7240142101043854, 1.4260108120229356, 0.48744701833358073, -0.4016384995641223, -0.01220973741062037, 1.5330345217761365, 4.445851541216512, -0.054217237280937476, 2.290872734741754, -2.419154628848254, 0.1932635573468722, 0.026419785360501914, -2.52948970761944, -0.7539492650655583, -0.506258412025862, -0.11407425682562872, 4.255197028384231, -0.5239701902119178, -0.9513446580064474, -1.9973758109629243, -2.2017540969873615, 2.5715257720373637, -1.568827056619192, -0.9803832195345298, 3.8678144951826137, 1.8209411852264448, -0.3771311906371028, -0.18734307041688075, -4.916969267049758, 2.9511817200882136, -0.6431358255570918, -2.766114929572275, -2.6691970379079955, -1.5872174738951659, 3.935588621675902, -1.1517266993141781, 2.459310882739805, 3.8965229376002863, 0.8178537414074638, -2.818880667705115, 0.5412201029038084, -0.4577228045712398, 0.04256947529730688, -1.14746045430312, 1.2474981104496647, 2.729284526280653, 2.742451991930494, 0.5800109272467754, 3.0660314033844775, 1.2134672735593957, 1.0710553977424353, -2.502342860610345, 0.4791659064519995, -2.463012499449488, -3.153305524064716, 1.2479475129579143, 1.536360444730986, 1.5025990815703227, -0.7860566482338998, 1.6263099006608392, -4.647588281177501, -1.648331134795273, -0.009609623613848987, -4.402433811844468, -3.245012215853785, 1.1244445684950901, 1.4316230968489712, 3.082769078489926, 3.3140985767068654, -2.8522839825638324, -1.276385280531419, 1.9554813022837263, -1.5488315547977414, 0.5491014187265313, 2.8685861668051538, 0.8852990674107051, -2.665625116213022, 0.517116586979181, 4.538894114292586, -5.918995696812755, -5.443097532709456, 2.0962171424685794, -3.43535042582096]"
chongqing,1,110.122476,31.298685,"[0.12132185993361126, 0.22072790788729094, -0.07593802391639537, -0.06304910490598566, 0.23265087948617785, 0.11687650350698024, 0.04627681791631591, -0.03692863075176056, -0.1415938309431127, 0.13592482986420204, 0.11103945491041636, -0.028717536198007376, 0.0507863183002641, -0.16129451420791502, 0.12239486061424323, 0.2698970331876136, 0.23207280019577994, 0.038264517939798716, 0.06619083393341614, 0.20718742160988934, -0.20061176978699796, -0.05025132002260598, -6.088283530023518e-05, -0.03282097431567992, 0.01058119553119137, 0.06749376313173908, -0.1468103802351157, 0.0199622695502001, 0.1252423199755158, 0.08751199945906242, -0.20173625215748725, 0.050701323575898294, -0.19965877210935115, -0.16461575098660644, -0.12723594279489547, 0.1519161021707291, 0.0522497296232288, 0.03903107739594444, 0.2529834619147897, -0.01291194163314368, -0.08172268349536817, -0.09969884962863095, -0.08930463659984221, -0.011670260689219374, -0.0977832792386813, 0.21518582032356576, -0.04003818092749947, -0.1057717063872778, -0.04768861074921235, -0.13987420866031267, -0.035466945586687795, 0.0405241179448483, -0.021837939185797923, -0.1056120261065712, 0.12347642770619802, 0.030427279923733862, 0.004297170065278529, -0.07211272211310013, 0.28340964202459984, -0.17857268083879246, 0.14696696443791374, 0.06053976079421962, -0.09088962854858071, 0.2639986725997202, 0.04151916435440709, 0.2038991639552652, -0.1904820989457081, -0.06163152403345003, -0.27487230273292335, 0.05529987064189638, -0.03639695735112292, 0.23051938942975894, 0.2700914246717042, 0.149867718162604, -0.01703655900512826, 0.2264411206640271, -0.03202890340563742, -0.10912346047141279, -0.2938584716673587, 0.08451964672630556, 0.24381314225533784, -0.12268685219711653, 0.059775829809685835, 0.1368294114062073, -0.00832269250728529, -0.19027439967362028, 0.056973849771004975, -0.13637202951535676, 0.037564553108468485, 0.03414929958070348, -0.15538549129969523, 0.00493428368592799, -0.024622748411826816, 0.09211398490856315, -0.059136578839263876, 0.22968497604605245, 0.07072205754231473, 0.039498837248858686, -0.03855884317939224, -0.15952094451409435, -0.25812493017990373, -0.1886459675351293, 0.07389806775099322, 0.3007259012122749, -0.2728631984534602, -0.026113193646409127, -0.08055542937947788, -0.12531299665022022, -0.057369546225305115, 0.1437701549570536, -0.06675556131266702, -0.14230623461793096, 0.12051873109913104, -0.17171325492110412, 0.09986559254999207, -0.10793874736357273, -0.11536561113616253, 0.13665980053576626, -0.04288673096564213, -0.12466671811185914, 0.05464543939053029, 0.15274358017447265, 0.029356111431069296, 0.0718924126294, 0.12510343797797185, 0.12050095431633581, -0.23802693357122404, 0.09691459708042915]"
chongqing,2,108.592884,28.477922,"[-0.6904863528206243, 0.45010999478441055, -0.057597353178478736, 0.4840106819824941, 1.4392135963329455, 0.5264330852717122, -0.43659654166818396, 0.31617006552436433, 0.17501922430722278, 0.5071667989796134, -0.18820680373554066, 0.21557227050059694, 0.6165571943705431, 0.0186241260129808, 0.5438230016290364, 0.7604445022970224, 0.7624936737083999, 0.03253483631714096, -0.9739707612727045, -0.12733440196550905, 0.5055087223882242, 0.13913257877378968, 0.3721084579964343, 0.10869324707438709, 0.5605289487236728, 0.052295214663499776, 0.29214849912949725, 0.8661104612477175, 0.4469488555330277, -0.7497268442592152, -0.09392130564804393, 0.7547796427965341, 0.33222479485979756, -0.4482794135182473, 0.27184338314852285, -0.04084448422173553, -0.43253206017722295, -0.07181050632548737, -0.22817617512079025, -0.8861346184731763, 0.19133644422893212, 0.12995763374102026, -0.2682902655167623, -0.38271430825127806, 0.7103009720073004, 0.5462004349974864, -0.3717778594146683, -0.22230590464928024, -1.2160748130574386, 0.08615902891730327, -0.6840893653245862, 1.3886673879519895, 0.5683603155074073, 0.4801036180658479, 0.7492043900764052, -0.08199898512851247, 0.5233113262327066, 0.9529430168150983, -0.12264291587443282, -0.43692786655196514, -0.07689099358912649, 0.6837838433099346, 0.307799824331546, 0.49350805972983136, -0.3966882430586999, -0.13107699731828842, -0.06744344949125737, 0.7215336573157718, -0.15425133352160766, 0.5741209186969636, 0.9438921903484927, -0.2997039247198339, 0.37259641606369703, -0.40418426807545316, -0.005193930916245738, 0.6282633913894349, 0.35329583189101843, -0.43099238129980255, 0.006274491043581146, 0.06280042140850202, 0.644885766125453, 0.660564519528752, -0.5034883182249813, 0.8829525474321207, -0.34389317969682814, 0.009286429049545544, 0.706466419832181, -0.35454245941145696, -0.39408076742598863, 1.2818719389068913, 0.27865046514062636, 0.3944481628447554, 0.18773698228994976, 0.619675543621771, -0.006744120461280409, 0.528577092712551, 0.11728548732202305, -0.2868588855195924, -0.5822180485585358, -0.04968288931431645, -0.28411464212111026, 0.7518958579356322, 1.159099179055474, -0.9174628465388961, -0.5655090012165102, -0.5250210579440775, -0.21008641538850867, -0.02784390870813033, -0.3068532046947066, -0.11246346638123972, -0.47315424026430747, -0.05914650036750277, 0.015841884434728278, -0.6850579588960021, -0.4316377567366906, -0.77756664885189, -0.7532052748881369, -0.1235721414321107, -0.20802603937861758, -0.31308388276417903, 0.3202330182582762, 0.6771983454499174, 0.09218116792019697, 0.7091932191968632, -0.7372445265465364, 0.08571844693008455, -0.03291002524150986, -0.3401546291660855]"
chongqing,3,109.072911,31.94421,"[0.0633268082372959, 0.007029690664819472, 0.01809104523467131, -0.020337760322395003, -0.034360353267363385, -0.09633020403034179, -0.0010672055589975838, -0.05846283912711121, -0.03626498579311219, -0.029557348345977355, 0.04603376089140125, -0.07382878859266273, -0.03466915980399322, -0.07570078673138415, -0.003310442452615789, -0.018768395427043574, 0.04937187083166116, 0.0150956075573754, 0.10262265583746522, 0.0952941089484811, -0.005192291317851169, -0.04210120089935582, -0.0052476937366254285, 0.020295243866374962, -0.05601121808602373, 0.03487961091737372, -0.030608089982943926, -0.0006480934291343693, -0.06179418475033002, 0.0569935068961424, -0.0627644212108627, -0.05387045779372114, -0.0394167910296919, -0.0482901508244685, -0.050910965142796395, 0.08037878031576551, 0.05423419687890261, -0.013753730711970856, 0.06185466042551052, 0.06919522815761871, -0.044771481972494184, -0.003756099705470084, 0.03208358912742335, -0.011254699442503718, -0.03258546423920217, 0.06622594408148548, -0.03557892737485453, -0.017600880708607998, 0.03129541812160688, -0.05631977274418322, 0.07724479992912521, -0.03574889188995285, -0.05617154864461782, -0.046949646295659814, -0.002628788863426164, 0.05001124367887012, -0.02196850498437888, -0.08876144854503663, 0.037463986018376576, -0.030866911974950534, 0.059059680290058814, -0.007837441957689248, -0.06141802001534112, 0.03224639064766103, -0.0018053621823968455, 0.05625478407467108, 0.031556050948881725, -0.09146880038489841, -0.02466100045266896, -0.0011574474155644707, -0.005068164466337607, 0.03482675639408183, 0.042819882775036705, 0.03235701152475206, -0.004217740311765673, -0.0033057598609094116, -0.05020262902263334, -0.026195690082362395, -0.039396977508956016, 0.024411885605884427, -0.02512590328674355, -0.03368702835253856, 0.11554550258447574, -0.016919911298118002, 0.021139180558291795, -0.0968632437267397, -0.10760740747028348, 0.019255544643061187, 0.042138130190560216, -0.026745265531087036, -0.04071089011343945, -0.03556741914388687, -0.06436546038290884, 0.028913151294208756, 0.02201866132430582, 0.033694235719011464, 0.01361861535598072, -0.013631787286412834, 0.004818923308203122, -0.054022844524894496, 0.010712778294747777, -0.0802193133052932, -0.04417604070675066, 0.07100638597648601, -0.04203107843835468, -0.05050184020062125, -0.020855008174120504, -0.004159079132163087, -0.017831898477482365, 0.03537271228412211, 0.00014405138739905302, -0.01587645391087234, 0.062369629388025656, 0.047234663200018984, 0.050262359702716614, 0.027448252493464165, 0.01223600518010117, 0.05940734600967961, -0.012053010130603871, -0.026169011903031364, 0.017590810431299078, -0.019109470636581798, 0.006784815207901626, 0.01705641098510207, 0.034248893956295184, 0.05077265754880857, -0.026751894634316542, -0.003381353848712316]"
chongqing,4,109.033352,31.903895,"[0.0341425820093829, 0.01593148841166584, 0.06456249413744067, 0.09969321885825291, 0.15044737305627257, -0.05714706861363775, -0.13314619313366463, -0.011215671596969463, -0.11770988922585432, 0.09241112411574127, 0.21537628613795626, -0.27330468571416305, -0.09085041760630093, -0.13998917734491717, -0.051316059526729074, 0.17569384151971137, 0.3125169855833514, 0.2734972431425849, -0.029052667601400364, 0.4496172843879626, -0.06273780840428547, -0.04893047609450774, 0.03597286103566778, -0.08410149543844482, -0.2802235027475052, 0.21043608908784367, 0.0546210201392347, 0.3124178697750561, -0.004594436467608747, -0.14028556225523559, -0.13177698822620731, 0.01667761306733559, 0.01296045523336091, -0.13345147995886597, -0.1508194293654755, 0.07664527233766635, -0.043338326524669055, -0.26608323613870843, 0.3447929677841914, -0.0392603539890774, 0.21965032883076385, -0.055276927951401475, 0.04319776960587169, -0.25119585696801794, 0.1605453877795385, 0.20519692801345413, -0.03609836924839285, -0.09970318419407205, -0.18719902127708388, -0.00629176544870277, 0.05217332542699782, 0.052017583020276224, -0.00026210692964444976, 0.018093298746518324, 0.18209898607445268, 0.06968950772324693, 0.10897999730812591, 0.016275451587169296, 0.05569218631379542, -0.0413686528750595, 0.1779058196265493, 0.08418877109492728, -0.04506135339574608, 0.2947776483449117, -0.2288013038462513, 0.16613861106228822, 0.11184380634774119, -0.05474178850438571, -0.13439753821469125, -0.021514947175128148, 0.17781619081239658, 0.026113025923895236, 0.12444525161209127, 0.023130161614534878, -0.06803267960213703, 0.1287579385415913, -0.14233375248751245, -0.23583343307630494, -0.03529511721055766, 0.2241808379711247, 0.062199992986678485, -0.03984779611975119, 0.09241744185405984, 0.2364061483578083, 0.09082418046694146, -0.028177863748801768, -0.14156637621165397, -0.06992751845969684, 0.087863902822687, 0.14333753385426898, 0.060115303388029645, 0.030584798286294675, -0.14348638906758565, 0.05600089452449928, 0.027969249932230912, 0.20699825780940456, -0.12912794286904944, -0.06156529890854821, 0.04109488205980493, -0.053458839555032396, -0.22038566860120795, 0.055641388368136396, 0.10286211190269565, -0.014401693997168057, -0.207698244216124, -0.20902177762925445, -0.03366561390207466, -0.14007516014931992, -0.20286467548947854, 0.0240066865890018, 0.05270603393814262, -0.16229196380812994, 0.01800761591539799, -0.07620609779618479, 0.07405458679711736, -0.18268394772871704, 0.11496465819659425, 0.03541610856768754, 0.04160174844867097, -0.04318985740321499, 0.19455431415366123, 0.14423286429902193, 0.036848660164774734, 0.16763916998297274, -0.09769908598602128, -0.05058829840452825, -0.013282088151274025, 0.015446685654509192]"
