h3,similarity
863086d4fffffff,0.7170107866963029
8630b4c97ffffff,0.5554854609802358
864b34227ffffff,0.9249062541582524
86319b9b7ffffff,0.6419092689862209
863091c5fffffff,0.9339758849416286
8630b5c37ffffff,0.6236338478165534
863096277ffffff,0.8311406635477814
8630a270fffffff,0.6742166977687896
86308406fffffff,0.7908457604413986
86309a54fffffff,0.9233743110012105
86309949fffffff,0.9909311438268009
8630b2a67ffffff,0.6503615153321594
8641a10c7ffffff,0.49118452782313793
86309a427ffffff,0.9429903760926283
863199297ffffff,0.8133985347089622
86319d2b7ffffff,0.6335628240576454
86309a917ffffff,0.9012305612186973
8631992afffffff,0.7977673116369317
863098d67ffffff,0.951300915550231
863083917ffffff,0.8500641235251101
86418320fffffff,0.8398943028646841
86309625fffffff,0.8244735641759666
8630962dfffffff,0.8587445043370987
86418c7a7ffffff,0.6181276050846899
86419e72fffffff,0.7461113973103861
86301154fffffff,0.7836950009718058
86309b977ffffff,0.9900836490248728
8641a82a7ffffff,0.5211401524725506
86309824fffffff,0.9872497111686529
8641b2d4fffffff,0.8598642156808349
864b3430fffffff,0.9306502032981339
86308621fffffff,0.7894015337256499
8630acd67ffffff,0.7485597584147188
8641a5487ffffff,0.8113998387742082
864183257ffffff,0.8284960201328337
863086b2fffffff,0.6272142484678754
8630a121fffffff,0.8244777369264782
863091547ffffff,0.9444801070940402
86309a18fffffff,0.9092659258897277
863098117ffffff,0.929537187661504
8630accafffffff,0.8631736840162372
8630b2d17ffffff,0.5861936307203752
8641a54e7ffffff,0.8423229426204286
86309804fffffff,0.9139445865037711
86309642fffffff,0.6569877338429336
8630a3a97ffffff,0.757327782100692
863098197ffffff,0.9440666697974243
8630a2627ffffff,0.6701657515608332
864b3282fffffff,0.8622779239240415
864182c27ffffff,0.5995131859368448
8630982efffffff,0.9901468871336131
86301e967ffffff,0.6547240038576094
86309b95fffffff,0.9907419165532534
86309c6d7ffffff,0.9624348922797986
864b35527ffffff,0.8968775388116532
8641b2827ffffff,0.850646822040559
86419d4a7ffffff,0.7953431746614532
86418322fffffff,0.8136998783501135
863098847ffffff,0.8985135465592242
863011547ffffff,0.7634986904363177
863098097ffffff,0.9097023879268902
86309835fffffff,0.9428214924337917
8630911afffffff,0.9393455210217991
8630a572fffffff,0.7717308044598549
8641a674fffffff,0.7241682518874591
86419d487ffffff,0.8260450742818783
86309628fffffff,0.8387895317826346
86309b94fffffff,0.9953587629497302
8640b60cfffffff,0.5385986588312811
8641a54c7ffffff,0.8004036058933021
864194517ffffff,0.7814810564320896
864b34bb7ffffff,0.8699017557119872
8641b2ce7ffffff,0.8776308992406541
863094467ffffff,0.7915658254909953
8630b02d7ffffff,0.8015869043278857
863098007ffffff,0.9281863050793868
8630acd57ffffff,0.8254902293361464
86309a52fffffff,0.9251465325418405
8630962d7ffffff,0.8514738771269514
8641a54a7ffffff,0.8181809338644648
8630acc27ffffff,0.8350091190715879
864b3294fffffff,0.85952534832813
8630accd7ffffff,0.8611693135486782
8641948b7ffffff,0.6410971767296387
8630962c7ffffff,0.8545729287023149
8641968afffffff,0.8345017309809568
863099497ffffff,0.9934069482584129
86309a087ffffff,0.9072976642330046
8641a0ba7ffffff,0.7313302228379104
864181487ffffff,0.5544869082049493
86309d557ffffff,0.9489569491232477
86301150fffffff,0.7290113994472878
8630b02f7ffffff,0.795461974978066
8630b1987ffffff,0.568789636125146
8630112efffffff,0.7294027708456456
86309a617ffffff,0.8964443774575215
864196817ffffff,0.810887047696603
863084a9fffffff,0.8048184482498397
86418d44fffffff,0.548368274251417
86309a0a7ffffff,0.9174092190556006
86309cd97ffffff,0.9493608698475032
863199757ffffff,0.8023264596945776
8641832cfffffff,0.771655862484129
8630b2d37ffffff,0.5787343554918944
8640b60efffffff,0.5586111775206106
864b34377ffffff,0.9256852285317919
86309eb67ffffff,0.9476158819987679
863096217ffffff,0.8391133928165245
86419cc07ffffff,0.7149382802155633
8630b172fffffff,0.5453406358999098
8630b3927ffffff,0.8067194620215621
86309a447ffffff,0.9244752453120675
863098c5fffffff,0.9297567304796437
863098337ffffff,0.906890600039572
864183277ffffff,0.8387371606761136
86309aaa7ffffff,0.8697391636204124
863093c6fffffff,0.8586224678005282
8641b5347ffffff,0.7831801806028619
864b34b07ffffff,0.8698320201884175
8630839afffffff,0.8348256944435862
8641a834fffffff,0.5199641331936253
8630994afffffff,0.993853046348849
86319d287ffffff,0.6315502993382516
8641a82afffffff,0.5448210063564628
86419e707ffffff,0.7463616952642613
86309a097ffffff,0.9174889567930591
864b3295fffffff,0.8609308194600633
8630b0287ffffff,0.775541574365336
